Gaussian Deviate
   2.2777477    
   2.3087913    
   2.2738631    
   2.1019438    
   1.9262011    
   1.7301995    
   1.8718907    
   2.1635268    
   1.9356083    
   1.3978611    
  0.96346484    
  0.53471201    
  0.86727908    
  0.89318705    
  0.94935372    
  0.82380923    
  0.84841250    
  0.82061004    
  0.93244397    
  0.99228686    
   1.1417202    
   1.3318495    
   1.6337934    
   1.4969756    
   1.4368697    
   1.6048080    
   1.1749595    
   1.2598847    
   1.3386733    
   1.4905142    
   1.3250755    
   1.3125920    
   1.6435648    
   1.7145241    
   1.2219767    
  0.88891937    
   1.1670637    
   1.0002490    
   1.2228876    
   1.4319268    
   1.5601640    
   1.4239623    
   1.6393517    
   1.1754327    
   1.1709692    
   1.0108348    
  0.82171651    
  0.92873709    
  0.86681108    
  0.72700110    
  0.44598037    
  0.73647772    
  0.86791112    
  0.73590194    
  0.66116837    
  0.68255249    
  0.14966378E-01
 -0.21193911    
  0.23763376    
  0.28904476    
 -0.22359547    
 -0.24685469    
 -0.27184579    
  0.25648587    
  0.44141799    
 -0.89946942E-01
  0.49223824E-02
 -0.46145108    
 -0.32535292    
 -0.61322362    
 -0.51428060    
 -0.30866664    
  0.91256500E-01
  0.24759058    
  0.82719888    
  0.59597206    
   1.0993752    
   1.4432266    
   1.2560979    
   1.5606480    
   1.7490604    
   1.6852136    
   1.6672165    
   1.8413697    
   1.7893154    
   1.5841866    
   1.5764900    
   1.4857163    
   1.7607745    
   1.8089604    
   1.8146124    
   1.7036708    
   1.8508501    
   1.8407820    
   1.9814696    
   2.1099145    
   1.9386543    
   2.1223260    
   2.0046763    
   2.0751026    
   2.2044898    
   2.1039597    
   2.0912568    
   2.1610947    
   1.9819144    
   1.8060197    
   1.8640956    
   1.7771941    
   1.2478296    
   1.2929043    
  0.75064676    
  0.51862783    
  0.45736508    
  0.68884357    
  0.86062639    
   1.1167613    
   1.0395095    
  0.95333890    
  0.99806603    
  0.88577182    
  0.78622275    
   1.0261546    
   1.2782125    
   1.2953920    
   1.0197350    
   1.4974203    
   1.1405543    
   1.1957708    
   1.0564130    
   1.1719352    
   1.0130941    
   1.1574914    
   1.3398955    
   1.4256461    
   1.2972808    
   1.3240775    
   1.2197782    
   1.0473829    
   1.1068479    
  0.94962785    
   1.4095173    
   1.6307554    
   1.3912418    
   1.1193977    
   1.0883748    
  0.77998055    
  0.98997161    
   1.0962067    
   1.0212555    
  0.93320048    
   1.0672001    
  0.56405524    
  0.83784034    
  0.90008725    
   1.1198489    
   1.0591694    
 -0.91004417    
 -0.46657843    
 -0.22885558    
 -0.26281438    
 -0.53496087    
 -0.26406254    
 -0.29938166    
  0.11003663    
  0.10736461    
 -0.15562409    
 -0.66406915    
 -0.61229157    
 -0.68086076    
 -0.58865275    
 -0.13900127    
 -0.26038277    
 -0.13398509    
  0.93993001E-01
  0.42722224    
  0.46501201    
  0.70915247    
   1.0451928    
  0.93433733    
  0.99314174    
   1.5268614    
   1.4509544    
   1.5092461    
   1.4847739    
   1.7269654    
   1.5945964    
   1.3909850    
   1.3590398    
   2.0370215    
   2.0250607    
   2.1462085    
   2.0055614    
   1.8242681    
   1.7765020    
   2.1279771    
   2.0842945    
   1.6417212    
   1.8756644    
   2.2852806    
   1.8408284    
   1.8744863    
   2.0035013    
   1.7235333    
   1.7433073    
   1.4850426    
   1.8618646    
   1.6738612    
   1.6923412    
   1.3104951    
   1.1550318    
  0.64058925    
  0.45548062    
  0.58727468    
  0.50019335    
  0.86169470    
   1.0581962    
   1.0968996    
   1.0043343    
   1.0461060    
  0.52376267    
  0.77228904    
  0.88381142    
   1.2096471    
   1.0175976    
   1.2803893    
   1.3821116    
   1.4107271    
   1.3434333    
   1.1488227    
   1.3223998    
   1.2828314    
   1.5053479    
   1.4588137    
   1.3530444    
   1.8542156    
   1.5242335    
   1.5993821    
   1.4124855    
   1.4081199    
   1.7438153    
   1.5642602    
   1.4701769    
   1.4815216    
   1.2231822    
   1.1762945    
   1.1629154    
  0.82810291    
   1.0341501    
  0.97659181    
   1.0432036    
  0.91765922    
  0.80779246    
  0.88338760    
  0.83947360    
   1.1781503    
  0.69133878    
 -0.76446469    
 -0.64802740    
 -0.56087526    
 -0.65031621    
 -0.61682599    
 -0.31784221    
 -0.36174459    
 -0.29641120    
 -0.33801127E-01
 -0.27259001    
 -0.63664543    
 -0.42630162    
 -0.57998372    
 -0.42778558    
 -0.52406683    
 -0.52148917    
  0.67957747E-01
  0.27395062    
  0.43760106    
  0.34923790    
  0.72863984    
  0.98664228    
  0.91404752    
  0.88591466    
   1.1228357    
   1.4108903    
   1.5426070    
   1.6680983    
   1.6377630    
   1.1451407    
   1.2872579    
   1.3084043    
   1.7425488    
   1.8502404    
   2.0398866    
   1.6185567    
   1.6235534    
   2.0117719    
   1.7353875    
   2.1309016    
   1.8838314    
   1.7086014    
   1.7335602    
   1.6318020    
   1.7248456    
   1.6682529    
   1.6507352    
   1.4276162    
   1.3028492    
   1.5269003    
   1.7277207    
   1.2050968    
   1.1144714    
   1.2299924    
  0.81712284    
  0.51078533    
  0.86454833    
  0.60717939    
  0.78645517    
   1.0574692    
   1.3875883    
  0.98787110    
   1.0992036    
   1.0006784    
  0.67112053    
   1.0865476    
   1.1942360    
   1.5257091    
   1.2010613    
   1.3030785    
   1.7118825    
   1.4569534    
   1.3681722    
   1.3489306    
   1.6203951    
   1.7139517    
   1.7125013    
   1.7725702    
   1.8813635    
   1.8541852    
   1.6891492    
   1.9915895    
   1.9500718    
   2.1975243    
   2.0580424    
   2.1064577    
   1.5412819    
   1.4050227    
   1.6322849    
   1.5984145    
   1.2264052    
  0.97255744    
  0.91959626    
  0.92237456    
  0.54034474    
  0.81927004    
  0.74965989    
  0.65270568    
  0.55652267    
  0.58246233    
 -0.43089795    
 -0.63027128    
 -0.34987660    
 -0.53210112    
 -0.39265167    
 -0.39071495    
 -0.70733088    
 -0.74135680    
 -0.56258966    
 -0.58309182    
 -0.37116689    
 -0.57698292    
 -0.56923149    
 -0.62326589    
 -0.53218697    
 -0.43537006    
  0.35676640    
  0.27060055    
  0.68708571    
  0.32200131    
  0.67273506    
  0.75112751    
  0.75101038    
   1.0519396    
  0.95252529    
  0.81112881    
   1.1735583    
   1.3891490    
   1.6564690    
   1.3604235    
   1.2903004    
   1.1843756    
   1.3917175    
   1.4593671    
   1.4297398    
   1.7343610    
   1.4848421    
   1.7916306    
   1.9615511    
   2.1309026    
   1.8867090    
   1.3745392    
   1.5917800    
   1.6117982    
   1.7656390    
   1.7165880    
   1.5657104    
   1.6279913    
   1.6009771    
   1.3133325    
   1.5005595    
   1.0594289    
   1.2112882    
   1.1895941    
   1.1592319    
  0.83668827    
  0.62333974    
  0.75785723    
   1.0149703    
   1.4005644    
   1.1225604    
   1.2049348    
   1.2370720    
   1.1979181    
   1.3934834    
   1.0646589    
  0.98427832    
   1.3439201    
  0.92934721    
   1.3918860    
   1.2783865    
   1.5141215    
   1.3726134    
   1.5089079    
   1.9488889    
   2.1200189    
   1.8798699    
   1.9364941    
   2.1084049    
   2.1979045    
   2.1365671    
   2.1501162    
   2.2472789    
   2.1186061    
   2.0786058    
   1.9360807    
   2.1747270    
   2.1474660    
   2.0634661    
   1.7401168    
   1.5720041    
  0.96865987    
  0.92512711    
  0.77976355    
  0.62836798    
  0.68896414    
  0.66234721    
  0.64097055    
  0.48854173    
  0.51182680    
 -0.29749595    
 -0.39503324    
 -0.48597552    
 -0.25062045E-01
 -0.26173892    
 -0.58666701    
  -1.0199518    
  -1.2042988    
 -0.88449394    
  -1.1202876    
 -0.44711677    
 -0.64205175    
 -0.51330226    
 -0.28788936    
 -0.72088348    
 -0.42293981    
 -0.16397261    
  0.12467234    
  0.39622461    
  0.47021317    
  0.88584197    
  0.54588892    
  0.70150300    
  0.74645417    
  0.49104735    
  0.64819582    
  0.67341838    
  0.95650745    
  0.94916417    
   1.2694465    
   1.2458918    
   1.2538727    
  0.81757248    
   1.1084761    
   1.1805251    
   1.4522540    
   1.5988212    
   1.9892358    
   1.9032250    
   1.8101559    
   2.0849695    
   1.6012578    
   1.3310779    
   1.4344864    
   1.5179045    
   1.5574788    
   1.6148316    
   1.5039249    
   1.5011430    
   1.4964015    
   1.0922239    
   1.2917495    
   1.1866119    
   1.0021452    
  0.69036212    
  0.74994276    
  0.54672254    
  0.81100233    
   1.2039667    
   1.3537462    
   1.4668046    
   1.0236873    
   1.4902280    
   1.1790330    
   1.1538782    
   1.2355022    
  0.87980647    
   1.1873749    
   1.4928475    
   1.3850352    
   1.2095238    
   1.4416042    
   1.5656362    
   1.6662973    
   1.8360551    
   2.1396814    
   2.1668665    
   2.0526459    
   2.1734272    
   2.6339069    
   2.4554107    
   2.3496676    
   2.2678596    
   2.0287788    
   2.0061498    
   2.0449587    
   2.3539480    
   2.5601012    
   2.3399059    
   1.9611107    
   1.5770716    
   1.2885179    
  0.81252630    
  0.70816321    
  0.56036969    
  0.52594785    
  0.76004993    
  0.98411165    
  0.48446739    
  0.79170297    
 -0.33961303    
 -0.40262958    
 -0.49867589    
 -0.15190387    
 -0.18326032    
 -0.59524004    
 -0.86296060    
  -1.0658166    
 -0.85930862    
 -0.64234171    
 -0.37525412    
 -0.68204201    
 -0.57649211    
 -0.53739437    
 -0.32355447    
 -0.46554980    
 -0.11934043    
  0.13459371    
  0.10800683    
  0.68866836E-01
  0.25768071    
  0.71465860E-01
  0.15029704    
 -0.26187594E-01
  0.13102042    
  0.42131951E-01
  0.30210307    
  0.84500870    
   1.0044935    
  0.84110244    
   1.0964645    
   1.1234059    
  0.41522547    
  0.50808658    
  0.65048602    
  0.99923961    
   1.3393010    
   1.6095752    
   1.6564627    
   2.1316923    
   1.9855835    
   1.7836169    
   1.3233338    
   1.2361552    
   1.6023749    
   1.4666810    
   1.3532982    
   1.4756463    
   1.4003745    
   1.7230240    
   1.3241367    
   1.2129363    
   1.1407569    
   1.2375484    
  0.98342995    
  0.74277111    
   1.1517618    
   1.4667997    
   1.4764627    
   1.5690273    
   1.2793717    
   1.3016054    
   1.4666344    
   1.2648550    
   1.0751089    
   1.3099530    
   1.0676832    
   1.5558150    
   1.8421539    
   1.2179133    
   1.2385813    
   1.0362043    
   1.4128857    
   1.8354586    
   1.8293443    
   2.4797701    
   2.6038713    
   2.5120901    
   2.4586109    
   2.6438573    
   2.5732710    
   2.4873964    
   1.8762758    
   1.8298929    
   2.2201875    
   2.2161690    
   2.3390186    
   2.3769404    
   2.1598555    
   1.7947401    
   1.5152494    
   1.2774856    
   1.1030860    
  0.63869792    
  0.56668572    
  0.90087865E-01
  0.17282888    
  0.85745454    
  0.56976300    
  0.65185637    
 -0.25480820    
 -0.23546514    
 -0.33241650    
 -0.19401500E-01
 -0.10657916    
 -0.75019443    
 -0.77857871    
 -0.58602022    
 -0.39538204    
 -0.40628667    
 -0.20934316    
 -0.45930557    
 -0.48616939    
 -0.36704065    
 -0.54106443    
 -0.55915405    
 -0.30833145    
 -0.23293210E-01
 -0.16519947    
 -0.38113981E-01
  0.35130506    
  0.23696485    
  0.65846316E-02
 -0.36532163    
 -0.25094976    
 -0.40854881E-01
  0.21582399    
  0.48848468    
  0.57136336    
  0.53231912    
  0.66624713    
  0.45805142    
  0.76267871E-01
  0.20975084    
  0.51283744    
  0.79344504    
   1.2701733    
   1.6005510    
   1.4935343    
   1.8692484    
   1.7660370    
   1.5771037    
   1.1462459    
   1.0988914    
   1.1568423    
   1.1722484    
  0.92033466    
   1.0898701    
   1.1263760    
   1.3123594    
   1.2706228    
   1.4306689    
   1.3978155    
   1.4104927    
   1.0534998    
  0.99559768    
   1.4629106    
   1.5255959    
   1.8543934    
   1.8126354    
   2.0285697    
   1.9390519    
   1.6736261    
   1.3495210    
   1.2367112    
   1.4778664    
   1.4142126    
   1.5478368    
   1.6415473    
   1.6150828    
   1.4501255    
   1.3599792    
   1.8764369    
   1.8966159    
   2.0138561    
   2.4545783    
   2.4067135    
   2.2027772    
   2.1922139    
   2.6334656    
   2.7066010    
   2.2973577    
   1.9996490    
   1.9912440    
   1.8969460    
   1.9696720    
   1.8619227    
   2.0985179    
   1.7688693    
   1.8782698    
   1.5361723    
   1.4420854    
   1.4167838    
  0.98628303    
  0.23152790    
  0.26968954    
  0.47076358    
  0.81360364    
  0.67125923    
  0.55638876    
 -0.15668771    
 -0.29439925    
 -0.27257118    
 -0.22008948    
  0.19993318E-01
 -0.40283948    
 -0.54235108    
 -0.45863685    
 -0.47068515    
 -0.30737127    
 -0.20686788    
 -0.60079969    
 -0.80551828    
 -0.85990883    
  -1.0723867    
 -0.46685783    
 -0.57160701    
 -0.94399905E-01
  0.68476965E-01
 -0.13930752E-01
  0.31600158    
  0.26608101    
  0.84085922E-01
 -0.27859546    
 -0.52403043    
 -0.27542645    
 -0.40880930E-01
  0.24588527    
  0.42250367    
  0.25028175    
  0.70734323E-01
 -0.32515406    
 -0.32550578    
 -0.57323921E-01
  0.41861787    
  0.76663766    
  0.88479146    
   1.5155814    
   1.3303428    
   1.6563655    
   1.2914628    
   1.2307227    
  0.89257304    
  0.59151595    
  0.68787230    
  0.97484270    
   1.0155710    
  0.96780401    
  0.94023591    
  0.99027277    
   1.1238504    
   1.6212786    
   1.8060331    
   1.3808175    
   1.3188768    
   1.2705269    
   1.7296647    
   1.7585847    
   1.8333181    
   1.6992722    
   2.0776622    
   1.8181473    
   1.8828324    
   1.3644159    
   1.5311712    
   1.6634123    
   1.6860869    
   1.2127246    
   1.6369036    
   1.8898256    
   1.7573678    
   1.6516321    
   1.6078147    
   1.4107983    
   1.7254093    
   2.1368193    
   2.2878077    
   2.2218964    
   2.1268653    
   2.3513343    
   2.2397981    
   2.3825789    
   1.8010227    
   1.8509434    
   1.9356046    
   1.8156542    
   1.5840772    
   1.8959753    
   1.9432321    
   1.4543978    
   1.5207902    
   1.3214984    
   1.2445750    
  0.92283225    
  0.69979213    
  0.40561604    
  0.51291425    
  0.70140058    
  0.55436750    
  0.57369978    
 -0.12797632    
 -0.16187236    
 -0.16479458    
 -0.16548632    
  0.32505592E-01
 -0.76567970E-01
 -0.41564589    
 -0.13017662    
 -0.29738704    
 -0.37667815    
 -0.51518002    
 -0.54706392    
 -0.88808287    
 -0.90831607    
 -0.45948360    
 -0.41118252    
 -0.53583241    
 -0.58190027E-01
  0.60284232E-01
  0.13485178    
 -0.12743232E-01
  0.13865342    
 -0.21357464    
 -0.63236240E-01
  0.24740441    
  0.18260828E-01
  0.49689789    
  0.37282542    
  0.48462120    
 -0.45875693E-01
  0.25320351    
  0.93148456E-01
 -0.24539237    
 -0.84772771E-01
 -0.42490556E-01
  0.77581375    
  0.91615035    
   1.1551849    
   1.1748499    
  0.93804028    
  0.96718740    
  0.90345861    
  0.85988413    
  0.73825479    
  0.76046307    
  0.67333007    
   1.0627977    
   1.0093761    
   1.0005979    
  0.99170641    
   1.1143949    
   1.4032192    
   1.7770804    
   1.6650913    
   1.2832619    
   1.5649455    
   1.7541763    
   1.6056067    
   1.8328669    
   1.5625927    
   2.1551323    
   1.8780085    
   1.7706258    
   1.7977178    
   1.6342782    
   1.5335474    
   1.2413177    
   1.3076325    
   1.2970430    
   1.7868624    
   1.7355118    
   1.8865683    
   1.8088727    
   1.7565613    
   1.6772186    
   1.8939359    
   1.7117853    
   2.1097705    
   2.3449151    
   2.2679424    
   2.1996109    
   2.3690481    
   2.0833769    
   1.7254119    
   1.8506770    
   1.7802915    
   1.7803333    
   1.7200637    
   1.6950526    
   1.2104616    
   1.3469091    
   1.2826030    
  0.77311951    
  0.54012390    
  0.51554845    
  0.50354139    
  0.33547426    
  0.58111105    
  0.67944908    
  0.71191455    
 -0.56280227E-01
 -0.15496221    
 -0.10848252    
  0.31203026    
  0.65150390    
  0.62649333    
 -0.86763859E-01
 -0.18666803    
 -0.29502146    
 -0.32513893    
 -0.45925241    
 -0.64811749    
  -1.0135334    
 -0.72312874    
 -0.33484242    
 -0.39105501    
 -0.50401161    
 -0.47456388    
 -0.99689026E-01
  0.40991088E-01
 -0.28842135    
 -0.59447985E-01
  0.15109657    
 -0.33503602E-01
  0.31824532E-01
  0.53556422    
  0.34121266    
  0.31066468    
  0.29596365    
 -0.11455701    
 -0.70428560E-01
 -0.65722968E-01
 -0.41932499    
 -0.21593474    
  0.32185975    
  0.40356773    
  0.77916813    
  0.74019539    
  0.79814116    
   1.0010002    
   1.1749426    
  0.82582464    
  0.56035881    
   1.0352993    
  0.95623811    
  0.69448467    
   1.0995482    
   1.5222376    
   1.6692206    
   1.5305873    
   1.5867146    
   1.6142892    
   1.8932792    
   1.5383804    
   1.4726190    
   1.6093518    
   1.5684471    
   1.4913284    
   1.7334224    
   2.0339082    
   2.2252093    
   2.1542463    
   2.0067246    
   1.9602289    
   1.6830332    
   1.6863518    
   1.7727144    
   1.3698973    
   1.3160798    
   1.7472135    
   1.9857572    
   2.1900446    
   2.3090079    
   1.8656977    
   1.6690901    
   2.0674971    
   1.8621680    
   1.9906419    
   2.0678229    
   2.1512561    
   2.4198048    
   1.9751238    
   2.2773915    
   1.7756386    
   1.8643949    
   1.7004237    
   1.5492241    
   1.6100875    
   1.1023216    
  0.92092798    
  0.95373568    
  0.76334870    
  0.53745027    
  0.27151017    
  0.39064936    
  0.42188410    
  0.37154473    
  0.64925107    
  0.71487329    
  0.75562823    
  0.21748188    
  0.57512079E-01
  0.90885657E-02
  0.50130920    
  0.56108899    
  0.48616787    
  0.52135364E-01
 -0.32118085    
 -0.24262296    
 -0.57342027    
 -0.65591095    
 -0.46526067    
 -0.44368294    
 -0.42053049    
 -0.26717381    
 -0.19871871    
 -0.30330273    
 -0.33464957    
  0.19928447E-02
 -0.19048055    
 -0.14484015    
 -0.15544560    
  0.11460627    
 -0.73805229E-03
 -0.11633563E-01
  0.10105500    
  0.52738910    
  0.38226423    
  0.33988952E-01
  0.14244823    
  0.75195055E-02
 -0.35421669    
 -0.16829151    
  0.24861545    
  0.15248955    
  0.22061743    
  0.42224578    
  0.59609630    
  0.32712975    
  0.55962912    
  0.61376610    
  0.78907838    
  0.84299436    
   1.0573313    
   1.2613292    
   1.2062086    
   1.1898018    
   1.3865369    
   1.6040274    
   1.9678762    
   2.0057746    
   2.0256988    
   1.5551119    
   1.2571058    
   1.4266622    
   1.3515344    
   1.2785219    
   1.5911978    
   2.0917729    
   2.3096691    
   2.3616355    
   2.3789178    
   2.1661877    
   1.9734942    
   1.7248128    
   1.6561040    
   1.4847356    
   1.5397818    
   1.5633731    
   1.9677309    
   1.9164395    
   2.1960054    
   2.2645612    
   1.9483153    
   1.7818340    
   1.6142970    
   1.7053239    
   1.8691539    
   1.9095596    
   2.1552621    
   2.3219949    
   2.1865806    
   1.9550224    
   1.8330918    
   1.4230349    
   1.4657485    
   1.0172815    
   1.2268011    
  0.91817172    
  0.68284759    
  0.60538308    
  0.85722328    
  0.73666662    
  0.74817839    
  0.71521590    
  0.14724575    
  0.37327649    
  0.45719936    
  0.71064386    
  0.52893865    
  0.30518371    
  0.13100697    
  0.15408035    
  0.34365013    
  0.13298460    
  0.41302045    
  0.12808592    
 -0.25847531    
 -0.22341390    
 -0.26663807    
 -0.41042654    
 -0.11857576    
 -0.26861874E-01
 -0.19832288    
 -0.35026771    
 -0.20877385    
 -0.39535519    
 -0.16102401    
 -0.62775841E-01
  0.72325866E-02
  0.54111037E-01
  0.78177049E-01
  0.20661218    
  0.31584869    
  0.32659678    
  0.64792851    
  0.87668176    
  0.49315514    
  0.30638690    
  0.27208890    
  0.14984771    
  0.29462657    
  0.21606241    
  0.50957762    
  0.47540026    
  0.35875261    
  0.53762968    
  0.25341998    
  0.24990831    
  0.36905529    
  0.54224056    
  0.56745068    
   1.0736264    
   1.1320981    
   1.3534210    
   1.0426402    
   1.3721860    
   1.2113758    
   1.3403599    
   1.2770382    
   1.6144571    
   1.7858432    
   1.5359823    
   1.3539011    
   1.3266034    
   1.1181794    
   1.1854144    
   1.5101741    
   1.7769147    
   1.8502442    
   1.9232149    
   2.1156665    
   2.2349904    
   1.7927953    
   1.6672325    
   1.6834807    
   1.4275598    
   1.3544448    
   1.6668791    
   1.8587567    
   2.0527082    
   2.0779120    
   2.1264800    
   2.0637593    
   1.8300683    
   1.7216781    
   1.8629653    
   1.7716541    
   1.7166437    
   2.3983007    
   2.3220853    
   2.1119573    
   2.1037285    
   1.7201177    
   1.4136359    
   1.2517084    
   1.3351207    
  0.92872704    
   1.1444303    
  0.87287592    
  0.70475707    
   1.0259768    
  0.87094825    
   1.0569904    
  0.92020855    
  0.56663054    
  0.37632337    
  0.65886279    
  0.55866775    
  0.39204969    
  0.69595876    
  0.45684682    
  0.15289528    
  0.31831690    
  0.51627223E-01
  0.26303172    
  0.88818037E-02
 -0.55291304E-01
 -0.19710875    
 -0.60206897    
 -0.79013619    
  0.42285560E-01
  0.34941210E-01
 -0.52259427    
 -0.11641787    
 -0.14983364    
 -0.38624345    
 -0.61677513    
 -0.19779625    
  0.90632297E-01
  0.14627889    
  0.74838236E-01
  0.78526440E-01
  0.21744087    
  0.14694352E-01
  0.62921024    
  0.73807816    
  0.65131031    
  0.75890118    
  0.21014536    
 -0.64206765E-02
  0.97701382E-01
  0.42027776    
  0.66678579    
  0.42536359    
  0.62102849    
  0.34317555    
  0.44102710    
  0.31953233    
  0.26997441    
  0.48056770    
  0.74993107    
   1.1619371    
   1.1665988    
   1.2820939    
   1.3941465    
   1.3151087    
   1.3785381    
   1.4931389    
   1.2962006    
   1.2682510    
   1.5096001    
   1.3563274    
   1.5968674    
   1.3063315    
   1.2318887    
   1.5548596    
   1.4980648    
   1.5813570    
   1.7152261    
   2.1145072    
   2.0128648    
   2.1061727    
   2.0963038    
   1.6196674    
   1.3859835    
   1.2120216    
   1.2447631    
   1.7870331    
   1.6838622    
   1.5915014    
   1.8204331    
   1.6300472    
   1.9034870    
   2.0013033    
   1.8101619    
   1.9101950    
   1.7552823    
   1.7544033    
   2.1361064    
   1.8657854    
   1.9602133    
   1.5238698    
   1.3973282    
   1.2060756    
   1.0053851    
   1.2234481    
  0.94486381    
  0.70399788    
   1.1615609    
  0.97476140    
  0.88023893    
   1.0547145    
   1.3491974    
   1.0387173    
  0.59893185    
  0.99593359    
  0.47448061    
  0.55076691    
  0.17920379    
  0.55041887    
  0.57713273    
  0.27483576    
  0.40016454    
  0.18526497    
  0.40952830E-02
 -0.95433927E-02
 -0.12468902    
 -0.39595011E-01
 -0.11168281    
 -0.59266636    
 -0.51253657    
 -0.47574850E-01
  0.64962677E-02
  0.18292565    
  0.66964066E-01
  0.16377375E-01
 -0.21736956    
 -0.21592434    
 -0.48747897E-02
 -0.13075327    
  0.71814041E-01
 -0.54535851E-01
 -0.54359765E-01
  0.52007729    
  0.67117230    
  0.64319458    
  0.78083189    
  0.55995621    
  0.37292038    
 -0.48710185E-01
  0.38993334    
  0.66178068    
   1.0495570    
  0.60415699    
  0.66469118    
  0.62026889    
  0.81541312    
  0.77862254    
  0.68419005    
  0.78113629    
   1.1360397    
   1.3526452    
   1.6139150    
   1.7242080    
   1.7451346    
   1.5607667    
   1.4335255    
   1.4050442    
   1.3971448    
   1.4397320    
   1.8665512    
   1.6624436    
   1.8800985    
   1.6449845    
   1.4579738    
   1.1739229    
   1.0090125    
   1.1788067    
   1.2601449    
   1.3548072    
   1.7266759    
   1.7243642    
   1.8183633    
   1.9276339    
   1.3266096    
   1.2398772    
   1.0459188    
   1.4054230    
   1.5048022    
   1.3689722    
   1.3640956    
   1.5336254    
   1.3947778    
   1.4321150    
   1.5251566    
   1.6813598    
   1.9034627    
   1.7819853    
   2.0153834    
   2.0005078    
   1.9219848    
   1.4346435    
   1.5564517    
  0.96560164    
  0.96849820    
  0.94212480    
  0.70377717    
  0.85471906    
  0.91309133    
   1.2395080    
   1.1890573    
   1.1260771    
   1.2329542    
   1.1931523    
   1.0143149    
  0.53640166    
  0.46715041    
  0.65823558    
  0.41160829    
  0.46115029    
  0.33622294    
  0.18900329    
  0.12527040    
  0.25453364    
 -0.76796436E-01
  0.15635683    
 -0.72563947E-01
  0.21031993E-01
 -0.14739874    
 -0.23284854    
  0.23745908E-01
  0.84353492E-01
  0.12040491    
  0.42052396    
  0.54702270    
  0.41152707    
 -0.14220223    
 -0.39532297E-01
 -0.21280273    
 -0.13969157    
 -0.30393534    
 -0.30308598    
 -0.18992462    
  0.29939100    
  0.38835970    
  0.63323754    
  0.84856341    
  0.67416876    
  0.22550105    
  0.58851286    
  0.87873449    
   1.2888605    
   1.1370110    
   1.1862027    
  0.94883126    
  0.88177494    
   1.3658673    
  0.97298647    
  0.83017630    
   1.0399107    
   1.1587480    
   1.4175842    
   1.7302685    
   1.7625155    
   1.5947192    
   1.4343124    
   1.3595486    
   1.6657930    
   1.4924716    
   1.8616192    
   1.6095151    
   1.7288589    
   1.6077724    
   1.7981564    
   1.2618462    
   1.1383356    
  0.66776393    
  0.54471649    
  0.96690215    
   1.1240614    
   1.5449904    
   1.2938051    
   1.5186319    
   1.6372913    
   1.5821672    
   1.0978346    
   1.0180466    
   1.3143950    
  0.96197698    
   1.2070979    
   1.2878178    
   1.3623301    
   1.1056669    
   1.2232857    
   1.2922024    
   1.7367980    
   1.7929148    
   2.0000235    
   1.9133557    
   1.8134493    
   1.6520440    
   1.1253972    
   1.0710779    
   1.0134847    
   1.0222495    
  0.81458841    
  0.76952062    
  0.81289395    
   1.2773159    
